gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
1936247126	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00837715.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00837715.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00837715.jpg									
1936246931	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00836503.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00836503.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00836503.jpg									
1936237222	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00826229.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00826229.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00826229.jpg									
1936200167	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00789540.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00789540.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00789540.jpg									
1936196310	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00784161.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00784161.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00784161.jpg									
1936172952	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00430921.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00430921.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00430921.jpg									
1936172803	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00430930.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00430930.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00430930.jpg									
1936172760	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00430953.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00430953.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00430953.jpg									
1936172653	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00430961.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00430961.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00430961.jpg									
1936167141	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00422740.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00422740.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00422740.jpg									
1936166831	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00422758.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00422758.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00422758.jpg									
1936166601	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00422777.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00422777.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00422777.jpg									
1936166559	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00422782.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00422782.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00422782.jpg									
1936166330	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00422763.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00422763.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00422763.jpg									
1936166330	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00422763_a.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00422763_a.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00422763_a.jpg									
1936166244	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00422753.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00422753.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00422753.jpg									
1936164061	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00418748.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00418748.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00418748.jpg									
1936163595	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00418771.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00418771.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00418771.jpg									
1936163590	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00418772.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00418772.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00418772.jpg									
1936162685	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00417172.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00417172.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00417172.jpg									
1936162670	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00417174.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00417174.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00417174.jpg									
1936162645	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00418774.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00418774.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00418774.jpg									
1936162621	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00417167.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00417167.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00417167.jpg									
1936162485	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00417159.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00417159.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00417159.jpg									
1936162473	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00417230.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00417230.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00417230.jpg									
1936162451	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00417160.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00417160.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00417160.jpg									
1936162443	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00417158.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00417158.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00417158.jpg									
1936161570	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00415756.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00415756.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00415756.jpg									
1936161266	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00415657.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00415657.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00415657.jpg									
1936159631	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00412566.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00412566.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00412566.jpg									
1936158038	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00410758.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00410758.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00410758.jpg									
1936157196	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00409735.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00409735.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00409735.jpg									
1936157038	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00409740.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00409740.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00409740.jpg									
1936153833	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00402013.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00402013.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00402013.jpg									
1936138781	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00382672.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00382672.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00382672.jpg									
1936135935	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00377878.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00377878.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00377878.jpg									
1936134069	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00375859.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00375859.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00375859.jpg									
1936130116	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00369378.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00369378.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00369378.jpg									
1936129811	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00369379.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00369379.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00369379.jpg									
1936129603	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00370091.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00370091.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00370091.jpg									
1936129576	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00370090.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00370090.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00370090.jpg									
1936129561	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00370055.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00370055.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00370055.jpg									
1936129544	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00370059.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00370059.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00370059.jpg									
1936129423	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00370049.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00370049.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00370049.jpg									
1936129422	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00369380.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00369380.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00369380.jpg									
1936129370	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00369382.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00369382.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00369382.jpg									
1936129231	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00369402.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00369402.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00369402.jpg									
1936128973	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00370085.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00370085.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00370085.jpg									
1936128957	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00370086.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00370086.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00370086.jpg									
1936128704	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00369397.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00369397.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00369397.jpg									
1936128682	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00369410.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00369410.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00369410.jpg									
1936128590	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00369398.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00369398.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00369398.jpg									
1936128545	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00369400.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00369400.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00369400.jpg									
1936114166	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00346184.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00346184.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00346184.jpg									
1936112799	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00345513.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00345513.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00345513.jpg									
1936101752	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00331363.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00331363.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00331363.jpg									
1936101701	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00331329.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00331329.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00331329.jpg									
1936091781	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00319619.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00319619.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00319619.jpg									
1936086119	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00312557.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00312557.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00312557.jpg									
1936069229	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00293360.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00293360.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00293360.jpg									
1936056060	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00273411.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00273411.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00273411.jpg									
