"","code.pop","sp.name","presence","date","x","y","precision","source"
"1",7673,"Convolvulus lanuginosus",1,1990-04-12,3.01604284970876,42.9255560370328,500,"cbnmed"
"2",7584,"Convolvulus lanuginosus",1,1990-04-12,3.05675399830708,42.9112886336581,500,"cbnmed"
"3",7618,"Convolvulus lanuginosus",1,1990-04-12,3.05624039276019,42.9115227155258,500,"cbnmed"
"4",13037517,"Convolvulus lanuginosus",1,1990-05-30,5.7716332062227,43.220700672199,500,"cbnmed"
"5",13037509,"Convolvulus lanuginosus",1,1990-05-30,5.7698303711095,43.2216020160727,500,"cbnmed"
"6",8368343,"Convolvulus lanuginosus",1,1990-06-15,5.7658082595155,43.2445129641187,500,"cbnmed"
"7",37570490,"Convolvulus lanuginosus",1,1991-10-20,3.060682,43.096785,500,"cbnmed"
"8",8496160,"Convolvulus lanuginosus",1,1992-01-01,3.06546079725701,43.092268213794,10,"cbnmed"
"9",12874536,"Convolvulus lanuginosus",1,1992-01-12,5.7220238803752,43.1424197532112,500,"cbnmed"
"10",1342045,"Convolvulus lanuginosus",1,1993-01-01,5.66616616796064,43.200794082215,500,"cbnmed"
"11",727143,"Convolvulus lanuginosus",1,1993-01-01,2.7537157846247,42.7842300812574,10,"cbnmed"
"12",8368342,"Convolvulus lanuginosus",1,1993-01-24,5.69411244318991,43.1474228864278,500,"cbnmed"
"13",8368341,"Convolvulus lanuginosus",1,1993-03-07,5.71142980128618,43.1455667181643,500,"cbnmed"
"14",242093,"Convolvulus lanuginosus",1,1993-05-15,3.05735305144268,42.9108656559176,10,"cbnmed"
"15",9310,"Convolvulus lanuginosus",1,1994-03-20,3.09158383032705,43.1357367428724,500,"cbnmed"
"16",273037,"Convolvulus lanuginosus",1,1994-03-20,3.09157204724572,43.1360515599991,500,"cbnmed"
"17",13572,"Convolvulus lanuginosus",1,1994-03-20,3.0944590423858,43.1365437665051,10,"cbnmed"
"18",241913,"Convolvulus lanuginosus",1,1994-03-20,3.09398195439023,43.1377134682245,10,"cbnmed"
"19",19371,"Convolvulus lanuginosus",1,1994-04-17,3.00273973633303,42.8964116846957,500,"cbnmed"
"20",165,"Convolvulus lanuginosus",1,1994-04-17,3.05690102787798,42.9115133748675,500,"cbnmed"
"21",9377,"Convolvulus lanuginosus",1,1994-04-17,3.05397427435433,42.9216677572092,500,"cbnmed"
"22",19353,"Convolvulus lanuginosus",1,1994-04-17,3.0584989441734,42.9189315684465,500,"cbnmed"
"23",12854270,"Convolvulus lanuginosus",1,1994-06-01,5.74012755072929,43.203603233626,500,"cbnmed"
"24",12854378,"Convolvulus lanuginosus",1,1994-06-01,5.76532647737144,43.2360015848263,500,"cbnmed"
"25",758630,"Convolvulus lanuginosus",1,1994-06-12,2.7535699063804,42.7840858777728,10,"cbnmed"
"26",18470,"Convolvulus lanuginosus",1,1995-01-01,3.07052163455139,43.0960605622688,500,"cbnmed"
"27",6635,"Convolvulus lanuginosus",1,1995-08-25,3.01776053945241,42.9002591065736,10,"cbnmed"
"28",1449506,"Convolvulus lanuginosus",1,1996-01-01,5.59571131570455,43.2172178481452,10,"cbnmed"
"29",32327344,"Convolvulus lanuginosus",1,1996-05-22,3.001541,43.067822,500,"cbnmed"
"30",6868,"Convolvulus lanuginosus",1,1996-05-22,3.00049067791919,43.0667179811904,500,"cbnmed"
"31",242243,"Convolvulus lanuginosus",1,1996-05-22,3.00273543718325,43.06476625875,10,"cbnmed"
"32",20442,"Convolvulus lanuginosus",1,1996-05-22,3.00061334844711,43.0668169141817,500,"cbnmed"
"33",6852,"Convolvulus lanuginosus",1,1996-11-10,3.01758598176913,42.929701516243,500,"cbnmed"
"34",1328398,"Convolvulus lanuginosus",1,1997-01-01,5.59423191127949,43.2163354260447,500,"cbnmed"
"35",3926146,"Convolvulus lanuginosus",1,1997-01-01,5.669267111787,43.1941563557765,500,"cbnmed"
"36",8312393,"Convolvulus lanuginosus",1,1997-01-01,5.59423231526918,43.2163444162604,10,"cbnmed"
"37",12966510,"Convolvulus lanuginosus",1,1997-04-22,5.7635281104638,43.1711991102827,500,"cbnmed"
"38",117688,"Convolvulus lanuginosus",1,1998-01-01,3.15347028673794,43.1725534097388,500,"cbnmed"
"39",1341964,"Convolvulus lanuginosus",1,1998-01-01,5.57345804763843,43.1754251407337,500,"cbnmed"
"40",117687,"Convolvulus lanuginosus",1,1998-01-01,3.11372360367017,43.1337278830196,500,"cbnmed"
"41",117686,"Convolvulus lanuginosus",1,1998-01-01,3.09915120145927,43.1296857679505,10,"cbnmed"
"42",117685,"Convolvulus lanuginosus",1,1998-01-01,3.13807497217255,43.1482346148189,10,"cbnmed"
"43",135225,"Convolvulus lanuginosus",1,1998-03-29,2.98201639749472,42.8701070582595,500,"cbnmed"
"44",239664,"Convolvulus lanuginosus",1,1998-03-29,2.98585555582601,42.868569929004,500,"cbnmed"
"45",1522,"Convolvulus lanuginosus",1,1998-04-16,3.08928070552385,43.1474585484114,500,"cbnmed"
"46",170539,"Convolvulus lanuginosus",1,1998-11-01,3.17008975014825,43.1697850851297,500,"cbnmed"
"47",170636,"Convolvulus lanuginosus",1,1998-11-01,3.136252,43.147936,500,"cbnmed"
"48",170635,"Convolvulus lanuginosus",1,1998-11-01,3.09854411837322,43.1265472676498,500,"cbnmed"
"49",170459,"Convolvulus lanuginosus",1,1998-11-01,3.11336699189011,43.1334944022194,500,"cbnmed"
"50",1813,"Convolvulus lanuginosus",1,1998-11-16,3.10906124350782,43.1556434397627,10,"cbnmed"
"51",117689,"Convolvulus lanuginosus",1,1998-12-15,3.1788342196512,43.1760492989283,10,"cbnmed"
"52",170463,"Convolvulus lanuginosus",1,1998-12-15,3.17655411610538,43.1739482726578,500,"cbnmed"
"53",13013193,"Convolvulus lanuginosus",1,1999-03-28,5.72213446509175,43.1585988495764,500,"cbnmed"
"54",13013402,"Convolvulus lanuginosus",1,1999-03-28,5.73743262692836,43.147798501645,500,"cbnmed"
"55",13013277,"Convolvulus lanuginosus",1,1999-03-28,5.72302661983903,43.1397034643788,500,"cbnmed"
"56",18485,"Convolvulus lanuginosus",1,2000-01-01,3.03023635565396,42.8991142506151,500,"cbnmed"
"57",239605,"Convolvulus lanuginosus",1,2000-04-09,3.03098710190059,42.9994405816127,500,"cbnmed"
"58",774,"Convolvulus lanuginosus",1,2000-04-09,3.034136111388,42.9995475498891,500,"cbnmed"
"59",735803,"Convolvulus lanuginosus",1,2000-04-30,2.76112573589875,42.8050270128183,500,"cbnmed"
"60",136351,"Convolvulus lanuginosus",1,2000-05-07,2.90910968638976,42.9445568700068,500,"cbnmed"
"61",239718,"Convolvulus lanuginosus",1,2000-05-07,2.91874705548057,42.9419835923335,500,"cbnmed"
"62",410,"Convolvulus lanuginosus",1,2000-05-07,2.91713128775677,42.9419913516739,10,"cbnmed"
"63",455,"Convolvulus lanuginosus",1,2000-05-08,3.17505526563119,43.1741126211962,500,"cbnmed"
"64",24276570,"Convolvulus lanuginosus",1,2000-05-22,2.95715697728338,42.8598311017196,500,"cbnmed"
"65",242116,"Convolvulus lanuginosus",1,2000-06-01,3.04742832401692,42.9222373953121,500,"cbnmed"
"66",242115,"Convolvulus lanuginosus",1,2000-06-01,3.03101798706219,42.8968928429742,500,"cbnmed"
"67",19224,"Convolvulus lanuginosus",1,2001-01-01,3.11664185606657,43.1435917464676,10,"cbnmed"
"68",12988272,"Convolvulus lanuginosus",1,2001-02-25,5.77972438351917,43.2387010814546,500,"cbnmed"
"69",12988230,"Convolvulus lanuginosus",1,2001-02-25,5.77343238125936,43.2333004331566,500,"cbnmed"
"70",24279833,"Convolvulus lanuginosus",1,2001-04-16,2.96939665460612,42.8620831153167,500,"cbnmed"
"71",1271610,"Convolvulus lanuginosus",1,2001-05-01,5.20681544418763,43.3315989645929,10,"cbnmed"
"72",13077697,"Convolvulus lanuginosus",1,2001-05-07,5.73743606265371,43.1963992611136,500,"cbnmed"
"73",241943,"Convolvulus lanuginosus",1,2001-06-01,3.09923800175759,43.1373309897042,500,"cbnmed"
"74",13003911,"Convolvulus lanuginosus",1,2001-12-27,5.73293572280413,43.2278978578259,500,"cbnmed"
"75",13003921,"Convolvulus lanuginosus",1,2001-12-27,5.73383265801149,43.2315023702217,500,"cbnmed"
"76",12915050,"Convolvulus lanuginosus",1,2002-01-17,5.69422746358184,43.2107982817955,500,"cbnmed"
"77",12914986,"Convolvulus lanuginosus",1,2002-01-17,5.68150920500271,43.2180542575043,500,"cbnmed"
"78",13003269,"Convolvulus lanuginosus",1,2002-01-27,5.68072474051174,43.2054014316766,500,"cbnmed"
"79",13003295,"Convolvulus lanuginosus",1,2002-01-27,5.68882678561342,43.1954976544383,500,"cbnmed"
"80",4780,"Convolvulus lanuginosus",1,2002-05-18,3.0581638122514,42.9141745588269,500,"cbnmed"
"81",6394,"Convolvulus lanuginosus",1,2002-07-01,3.01391549827507,42.9845331008062,10,"cbnmed"
"82",1510917,"Convolvulus lanuginosus",1,2003-03-02,5.77820150313805,43.1607867783856,10,"cbnmed"
"83",1457093,"Convolvulus lanuginosus",1,2003-03-02,5.77902274559506,43.1609906202731,10,"cbnmed"
"84",12945448,"Convolvulus lanuginosus",1,2003-03-02,5.77972595695511,43.1612965018245,500,"cbnmed"
"85",19235,"Convolvulus lanuginosus",1,2004-01-01,3.00347910560207,42.9883830979859,10,"cbnmed"
"86",19236,"Convolvulus lanuginosus",1,2004-01-01,3.01145449921378,42.9904150463217,10,"cbnmed"
"87",19225,"Convolvulus lanuginosus",1,2004-01-01,3.016588295151,42.9928965525461,10,"cbnmed"
"88",19234,"Convolvulus lanuginosus",1,2004-01-01,3.00539061353818,42.9932214589421,10,"cbnmed"
"89",117991,"Convolvulus lanuginosus",1,2004-03-19,3.11026022848196,43.1465666652216,500,"cbnmed"
"90",24286260,"Convolvulus lanuginosus",1,2004-05-24,2.94491398673958,42.8620739542727,500,"cbnmed"
"91",24286343,"Convolvulus lanuginosus",1,2004-05-25,2.76157726893552,42.788403036031,500,"cbnmed"
"92",77321,"Convolvulus lanuginosus",1,2004-05-25,3.05696121016294,42.9105061542531,10,"cbnmed"
"93",24286439,"Convolvulus lanuginosus",1,2004-05-29,2.79511146370102,42.7720610518651,500,"cbnmed"
"94",778288,"Convolvulus lanuginosus",1,2004-06-01,2.74475829307884,42.7975080356867,500,"cbnmed"
"95",1550010,"Convolvulus lanuginosus",1,2004-06-19,5.76401365451363,43.1952265841708,10,"cbnmed"
"96",77359,"Convolvulus lanuginosus",1,2004-06-28,3.05854296113703,42.9140484539418,10,"cbnmed"
"97",77390,"Convolvulus lanuginosus",1,2004-07-02,3.05783194291943,42.9126369733655,10,"cbnmed"
"98",77619,"Convolvulus lanuginosus",1,2004-07-08,3.04922268980825,42.9170657140574,10,"cbnmed"
"99",77459,"Convolvulus lanuginosus",1,2004-07-08,3.05254574751548,42.9251127286752,10,"cbnmed"
"100",77880,"Convolvulus lanuginosus",1,2004-07-12,3.05637426088921,42.9107942319948,10,"cbnmed"
"101",78458,"Convolvulus lanuginosus",1,2004-08-20,3.05073350600636,42.9237826559293,10,"cbnmed"
"102",78730,"Convolvulus lanuginosus",1,2004-08-26,3.05295958176845,42.9226754607963,10,"cbnmed"
"103",78810,"Convolvulus lanuginosus",1,2004-08-28,3.05860795758848,42.9178343855655,10,"cbnmed"
"104",79841,"Convolvulus lanuginosus",1,2004-09-22,3.0530382674363,42.9150495117453,10,"cbnmed"
"105",738126,"Convolvulus lanuginosus",1,2004-11-25,2.94610441835967,42.8632877886113,10,"cbnmed"
"106",19223,"Convolvulus lanuginosus",1,2005-01-01,3.05318471529198,42.9146447639418,500,"cbnmed"
"107",814692,"Convolvulus lanuginosus",1,2005-03-01,2.91446528638481,42.8490144159006,10,"cbnmed"
"108",1536058,"Convolvulus lanuginosus",1,2005-04-27,5.72980684024336,43.2348714579222,10,"cbnmed"
"109",1529264,"Convolvulus lanuginosus",1,2005-04-27,5.72721797199822,43.2342708491918,10,"cbnmed"
"110",1536057,"Convolvulus lanuginosus",1,2005-04-27,5.72823551319233,43.2380883873512,10,"cbnmed"
"111",1536059,"Convolvulus lanuginosus",1,2005-04-27,5.7256613253407,43.2370193353172,10,"cbnmed"
"112",1722305,"Convolvulus lanuginosus",1,2005-04-27,5.72976521325042,43.2373746744024,10,"cbnmed"
"113",13007019,"Convolvulus lanuginosus",1,2005-04-27,5.72843243340126,43.2360042743322,500,"cbnmed"
"114",1449373,"Convolvulus lanuginosus",1,2005-04-28,5.61413985517124,43.2219930638734,10,"cbnmed"
"115",1449368,"Convolvulus lanuginosus",1,2005-04-28,5.61460274880492,43.2210728475955,10,"cbnmed"
"116",1449418,"Convolvulus lanuginosus",1,2005-05-01,5.5941282064846,43.215122929344,10,"cbnmed"
"117",1566815,"Convolvulus lanuginosus",1,2005-05-06,5.7084256788491,43.1630300719907,10,"cbnmed"
"118",24288847,"Convolvulus lanuginosus",1,2005-05-14,2.72150018953294,42.7796916055395,10,"cbnmed"
"119",12904520,"Convolvulus lanuginosus",1,2005-05-15,5.73743609754335,43.2387015463982,500,"cbnmed"
"120",1567760,"Convolvulus lanuginosus",1,2005-05-15,5.72585534471079,43.2406056733288,500,"cbnmed"
"121",11738,"Convolvulus lanuginosus",1,2005-05-25,3.00554981363965,42.9925109723636,10,"cbnmed"
"122",11792,"Convolvulus lanuginosus",1,2005-05-25,3.00714249200548,42.992645779344,10,"cbnmed"
"123",1449332,"Convolvulus lanuginosus",1,2005-07-01,5.59111402626559,43.2178773140612,10,"cbnmed"
"124",1449331,"Convolvulus lanuginosus",1,2005-07-01,5.59192451955874,43.2178398528781,10,"cbnmed"
"125",789272,"Convolvulus lanuginosus",1,2005-07-04,2.91147787310014,42.8445968022725,10,"cbnmed"
"126",1723430,"Convolvulus lanuginosus",1,2005-09-03,5.70073523621072,43.1634209680934,10,"cbnmed"
"127",1595325,"Convolvulus lanuginosus",1,2005-11-12,5.6866922373621,43.1578138680622,10,"cbnmed"
"128",1595326,"Convolvulus lanuginosus",1,2005-11-12,5.68795714365601,43.1575213447205,10,"cbnmed"
"129",1589500,"Convolvulus lanuginosus",1,2005-11-12,5.69341975925076,43.159724989197,10,"cbnmed"
"130",1595322,"Convolvulus lanuginosus",1,2005-11-12,5.69340496561098,43.1596713593877,10,"cbnmed"
"131",1595324,"Convolvulus lanuginosus",1,2005-11-12,5.6855077514511,43.1574563841446,10,"cbnmed"
"132",1589516,"Convolvulus lanuginosus",1,2005-11-12,5.69173077305014,43.1604151597988,10,"cbnmed"
"133",1595327,"Convolvulus lanuginosus",1,2005-11-12,5.68999086921913,43.1573716247251,10,"cbnmed"
"134",1595329,"Convolvulus lanuginosus",1,2005-11-12,5.69445562919134,43.1584751221555,10,"cbnmed"
"135",1589496,"Convolvulus lanuginosus",1,2005-11-12,5.69583228159519,43.158206712675,10,"cbnmed"
"136",1589555,"Convolvulus lanuginosus",1,2005-11-12,5.69043095220997,43.15863862537,10,"cbnmed"
"137",1595328,"Convolvulus lanuginosus",1,2005-11-12,5.69036788144287,43.1586041996761,10,"cbnmed"
"138",1595323,"Convolvulus lanuginosus",1,2005-11-12,5.68664107390922,43.1590931228438,10,"cbnmed"
"139",1589550,"Convolvulus lanuginosus",1,2005-11-12,5.69002268470362,43.1572628325792,10,"cbnmed"
"140",1595321,"Convolvulus lanuginosus",1,2005-11-12,5.69591015076684,43.1582947645676,10,"cbnmed"
"141",1589520,"Convolvulus lanuginosus",1,2005-11-12,5.68664270273621,43.1578061025446,10,"cbnmed"
"142",1590986,"Convolvulus lanuginosus",1,2005-12-03,5.6903496078082,43.1579476650496,500,"cbnmed"
"143",1592590,"Convolvulus lanuginosus",1,2005-12-27,5.71040770067598,43.1465734074981,500,"cbnmed"
"144",19188,"Convolvulus lanuginosus",1,2006-01-01,2.9895248481693,42.9943812333211,10,"cbnmed"
"145",19190,"Convolvulus lanuginosus",1,2006-01-01,3.0107929174389,42.9902082670291,10,"cbnmed"
"146",24054,"Convolvulus lanuginosus",1,2006-01-01,3.05718247522866,42.911576174745,500,"cbnmed"
"147",19189,"Convolvulus lanuginosus",1,2006-01-01,3.00848979347196,42.9903343807668,10,"cbnmed"
"148",23951,"Convolvulus lanuginosus",1,2006-01-01,3.02997839286597,42.8969830646126,500,"cbnmed"
"149",19192,"Convolvulus lanuginosus",1,2006-01-01,2.99003929956908,42.9950647815748,10,"cbnmed"
"150",19191,"Convolvulus lanuginosus",1,2006-01-01,3.00463115139519,42.9947773537847,10,"cbnmed"
"151",778293,"Convolvulus lanuginosus",1,2006-02-05,2.76424142756118,42.7654611263256,10,"cbnmed"
"152",1415795,"Convolvulus lanuginosus",1,2006-04-26,5.63648704708246,43.1995883943858,10,"cbnmed"
"153",1415726,"Convolvulus lanuginosus",1,2006-04-26,5.63636416396009,43.1995913970919,10,"cbnmed"
"154",1347587,"Convolvulus lanuginosus",1,2006-04-26,5.63636826825955,43.1996812964559,10,"cbnmed"
"155",1347588,"Convolvulus lanuginosus",1,2006-04-26,5.63587632452413,43.1996843159623,10,"cbnmed"
"156",1347586,"Convolvulus lanuginosus",1,2006-04-26,5.63661441960636,43.199414282493,10,"cbnmed"
"157",1415883,"Convolvulus lanuginosus",1,2006-04-26,5.63647473368766,43.1993186963466,10,"cbnmed"
"158",1402430,"Convolvulus lanuginosus",1,2006-04-26,5.63590133395535,43.1999627038793,10,"cbnmed"
"159",1415894,"Convolvulus lanuginosus",1,2006-04-26,5.63576246856571,43.1998850966488,10,"cbnmed"
"160",1347589,"Convolvulus lanuginosus",1,2006-04-26,5.63590092359549,43.1999537139388,10,"cbnmed"
"161",1347591,"Convolvulus lanuginosus",1,2006-04-26,5.63577434660452,43.1998758065125,10,"cbnmed"
"162",1347585,"Convolvulus lanuginosus",1,2006-04-26,5.63528734388044,43.2002567010856,10,"cbnmed"
"163",1415788,"Convolvulus lanuginosus",1,2006-04-26,5.6366021313324,43.1994145827843,10,"cbnmed"
"164",1422405,"Convolvulus lanuginosus",1,2006-04-27,5.59278274553738,43.2174952412526,10,"cbnmed"
"165",1345296,"Convolvulus lanuginosus",1,2006-04-27,5.59198499146778,43.218090398637,10,"cbnmed"
"166",1345301,"Convolvulus lanuginosus",1,2006-04-27,5.58965158172552,43.2162744299068,10,"cbnmed"
"167",1345307,"Convolvulus lanuginosus",1,2006-04-27,5.58969773355252,43.2164803204114,10,"cbnmed"
"168",1345285,"Convolvulus lanuginosus",1,2006-04-27,5.59280813778382,43.2175126310966,10,"cbnmed"
"169",1345297,"Convolvulus lanuginosus",1,2006-04-27,5.58993733415368,43.2166095695214,10,"cbnmed"
"170",1422407,"Convolvulus lanuginosus",1,2006-04-27,5.5896507751734,43.2162564494421,10,"cbnmed"
"171",1422403,"Convolvulus lanuginosus",1,2006-04-27,5.58971042898623,43.2164890156898,10,"cbnmed"
"172",1422404,"Convolvulus lanuginosus",1,2006-04-27,5.59198579877227,43.2181083791106,10,"cbnmed"
"173",1422408,"Convolvulus lanuginosus",1,2006-04-27,5.58992544530151,43.2166188547364,10,"cbnmed"
"174",1652968,"Convolvulus lanuginosus",1,2006-05-27,5.73501412991013,43.2218868643736,10,"cbnmed"
"175",1345310,"Convolvulus lanuginosus",1,2006-06-09,5.59319054009899,43.2167114499764,10,"cbnmed"
"176",1345311,"Convolvulus lanuginosus",1,2006-06-09,5.59153780419225,43.2177231403592,10,"cbnmed"
"177",1422409,"Convolvulus lanuginosus",1,2006-06-09,5.59153820777225,43.217732130595,10,"cbnmed"
"178",1422406,"Convolvulus lanuginosus",1,2006-06-09,5.59319134775954,43.2167294304211,10,"cbnmed"
"179",1629401,"Convolvulus lanuginosus",1,2006-06-29,5.71264138486799,43.21511615577,500,"cbnmed"
"180",13025126,"Convolvulus lanuginosus",1,2006-06-29,5.71403050722699,43.219797436169,500,"cbnmed"
"181",24297062,"Convolvulus lanuginosus",1,2006-09-27,2.76153278933339,42.799989180175,500,"cbnmed"
"182",24296988,"Convolvulus lanuginosus",1,2006-09-27,2.77191391820887,42.7970304762331,10,"cbnmed"
"183",1617417,"Convolvulus lanuginosus",1,2006-10-20,5.81382980775941,43.2347302173513,500,"cbnmed"
"184",1617540,"Convolvulus lanuginosus",1,2006-10-22,5.82596931724046,43.2143951231125,10,"cbnmed"
"185",1617446,"Convolvulus lanuginosus",1,2006-10-22,5.80646846253789,43.2400523625047,10,"cbnmed"
"186",1618769,"Convolvulus lanuginosus",1,2006-11-03,5.7297741548342,43.1459587217595,10,"cbnmed"
"187",1620340,"Convolvulus lanuginosus",1,2006-11-26,5.80188079249956,43.2175794508614,500,"cbnmed"
"188",1620655,"Convolvulus lanuginosus",1,2006-12-03,5.72415189594452,43.1854852067551,10,"cbnmed"
"189",20496003,"Convolvulus lanuginosus",1,2007-03-09,2.92417664672285,42.871061962438,500,"cbnmed"
"190",1408756,"Convolvulus lanuginosus",1,2007-04-13,5.59281679613646,43.2174314237245,10,"cbnmed"
"191",1415764,"Convolvulus lanuginosus",1,2007-04-13,5.59057996832228,43.216945142695,10,"cbnmed"
"192",1415807,"Convolvulus lanuginosus",1,2007-04-13,5.59222236353319,43.2178956991131,10,"cbnmed"
"193",1405183,"Convolvulus lanuginosus",1,2007-04-13,5.59765726335552,43.2156140393173,10,"cbnmed"
"194",1415776,"Convolvulus lanuginosus",1,2007-04-13,5.58946882705459,43.2168638091342,10,"cbnmed"
"195",1406501,"Convolvulus lanuginosus",1,2007-04-13,5.59186569938352,43.2181742628579,10,"cbnmed"
"196",1415767,"Convolvulus lanuginosus",1,2007-04-13,5.59898119354337,43.214682171253,10,"cbnmed"
"197",1415722,"Convolvulus lanuginosus",1,2007-04-13,5.59401371180704,43.2166826680138,10,"cbnmed"
"198",1413076,"Convolvulus lanuginosus",1,2007-04-13,5.59909072688661,43.2173885161357,10,"cbnmed"
"199",1405149,"Convolvulus lanuginosus",1,2007-04-13,5.58946136000069,43.2164229926544,10,"cbnmed"
"200",1415716,"Convolvulus lanuginosus",1,2007-04-13,5.59931592849778,43.2169240950438,10,"cbnmed"
"201",1408491,"Convolvulus lanuginosus",1,2007-04-13,5.59961602002892,43.21511687821,10,"cbnmed"
"202",1415899,"Convolvulus lanuginosus",1,2007-04-13,5.59498132461066,43.2163084095125,10,"cbnmed"
"203",1412713,"Convolvulus lanuginosus",1,2007-04-13,5.59147271005174,43.2176437040419,10,"cbnmed"
"204",1415909,"Convolvulus lanuginosus",1,2007-04-13,5.59927140288974,43.2159351733261,10,"cbnmed"
"205",1415834,"Convolvulus lanuginosus",1,2007-04-13,5.59897294898738,43.2147723691274,10,"cbnmed"
"206",1415753,"Convolvulus lanuginosus",1,2007-04-13,5.59951334212572,43.2155693484171,10,"cbnmed"
"207",1415783,"Convolvulus lanuginosus",1,2007-04-13,5.60009135143732,43.2150154280447,10,"cbnmed"
"208",117816,"Convolvulus lanuginosus",1,2007-04-19,3.10008465947454,43.1297748498618,10,"cbnmed"
"209",117857,"Convolvulus lanuginosus",1,2007-04-19,3.10975955049613,43.1416561503399,10,"cbnmed"
"210",1752914,"Convolvulus lanuginosus",1,2007-04-22,5.69263459908599,43.1608155875401,10,"cbnmed"
"211",1753858,"Convolvulus lanuginosus",1,2007-04-22,5.6918777105873,43.1604024915725,10,"cbnmed"
"212",1753827,"Convolvulus lanuginosus",1,2007-04-22,5.69043444204618,43.1584495409428,10,"cbnmed"
"213",1753303,"Convolvulus lanuginosus",1,2007-04-22,5.6851035420686,43.1572234556553,10,"cbnmed"
"214",1753930,"Convolvulus lanuginosus",1,2007-04-22,5.686589824579,43.1577264214956,10,"cbnmed"
"215",1753896,"Convolvulus lanuginosus",1,2007-04-22,5.68406259086546,43.1562503931021,10,"cbnmed"
"216",1752008,"Convolvulus lanuginosus",1,2007-04-22,5.69235619956958,43.1603815446853,10,"cbnmed"
"217",1753885,"Convolvulus lanuginosus",1,2007-04-22,5.69062561289724,43.1572747874161,10,"cbnmed"
"218",1753861,"Convolvulus lanuginosus",1,2007-04-22,5.69238984130363,43.1608396993445,10,"cbnmed"
"219",1753872,"Convolvulus lanuginosus",1,2007-04-22,5.68444782874445,43.1563398000445,10,"cbnmed"
"220",1753897,"Convolvulus lanuginosus",1,2007-04-22,5.69149605727801,43.1598630259795,10,"cbnmed"
"221",1753842,"Convolvulus lanuginosus",1,2007-04-22,5.68545086150655,43.1570258086036,10,"cbnmed"
"222",1753868,"Convolvulus lanuginosus",1,2007-04-22,5.69054467799202,43.1581767939622,10,"cbnmed"
"223",1753903,"Convolvulus lanuginosus",1,2007-04-22,5.68520152183507,43.1569510202105,10,"cbnmed"
"224",1753942,"Convolvulus lanuginosus",1,2007-04-22,5.68676277240744,43.1588020947151,10,"cbnmed"
"225",1753882,"Convolvulus lanuginosus",1,2007-04-22,5.69016374613265,43.1579163031807,10,"cbnmed"
"226",1753907,"Convolvulus lanuginosus",1,2007-04-22,5.69113213686982,43.1602321052653,10,"cbnmed"
"227",1753921,"Convolvulus lanuginosus",1,2007-04-22,5.69121306548598,43.1593300967656,10,"cbnmed"
"228",1753869,"Convolvulus lanuginosus",1,2007-04-22,5.68507455488548,43.1568641838902,10,"cbnmed"
"229",1753952,"Convolvulus lanuginosus",1,2007-04-24,5.68890194570921,43.1572187903353,10,"cbnmed"
"230",1753932,"Convolvulus lanuginosus",1,2007-04-24,5.69216233556383,43.1585954078165,10,"cbnmed"
"231",1753910,"Convolvulus lanuginosus",1,2007-04-24,5.69438027694516,43.1584410056789,10,"cbnmed"
"232",1753864,"Convolvulus lanuginosus",1,2007-04-24,5.68732368527229,43.1547381840249,10,"cbnmed"
"233",1753834,"Convolvulus lanuginosus",1,2007-04-24,5.69018048622476,43.158275880267,10,"cbnmed"
"234",1753879,"Convolvulus lanuginosus",1,2007-04-24,5.70592012718673,43.1583590047566,10,"cbnmed"
"235",1753832,"Convolvulus lanuginosus",1,2007-04-24,5.68415172740882,43.1552581928491,10,"cbnmed"
"236",1753934,"Convolvulus lanuginosus",1,2007-04-24,5.68987748239628,43.1541435071523,10,"cbnmed"
"237",1753900,"Convolvulus lanuginosus",1,2007-04-24,5.68891449472078,43.1574884731336,10,"cbnmed"
"238",1753796,"Convolvulus lanuginosus",1,2007-04-24,5.6957272205306,43.158326338121,10,"cbnmed"
"239",1753890,"Convolvulus lanuginosus",1,2007-04-24,5.69079905307386,43.1583594431931,10,"cbnmed"
"240",1753917,"Convolvulus lanuginosus",1,2007-04-24,5.68858123015278,43.1553458197864,10,"cbnmed"
"241",1753170,"Convolvulus lanuginosus",1,2007-04-24,5.69451636028818,43.1589865982022,10,"cbnmed"
"242",1753894,"Convolvulus lanuginosus",1,2007-04-24,5.68781456080457,43.1544559523116,10,"cbnmed"
"243",1753862,"Convolvulus lanuginosus",1,2007-04-24,5.69388101795858,43.1585434798588,10,"cbnmed"
"244",1753870,"Convolvulus lanuginosus",1,2007-04-24,5.68889776273137,43.1571288960821,10,"cbnmed"
"245",1753947,"Convolvulus lanuginosus",1,2007-04-24,5.69486407737053,43.1587979099707,10,"cbnmed"
"246",1753333,"Convolvulus lanuginosus",1,2007-04-24,5.6934485085639,43.1598142699625,10,"cbnmed"
"247",1753916,"Convolvulus lanuginosus",1,2007-04-24,5.68901191610348,43.1566760562813,10,"cbnmed"
"248",1753875,"Convolvulus lanuginosus",1,2007-04-24,5.69511313856723,43.1586026868163,10,"cbnmed"
"249",1753850,"Convolvulus lanuginosus",1,2007-04-24,5.69179772517268,43.1586855101921,10,"cbnmed"
"250",1752827,"Convolvulus lanuginosus",1,2007-04-24,5.69485120260334,43.1582582383301,10,"cbnmed"
"251",1753915,"Convolvulus lanuginosus",1,2007-04-24,5.6953549505595,43.1585156430042,10,"cbnmed"
